text;claimant;claimDate;claimReview_0_publisher_name;claimReview_0_publisher_site;claimReview_0_url;claimReview_0_title;claimReview_0_reviewDate;claimReview_0_textualRating;claimReview_0_languageCode;claimReview_1_publisher_name;claimReview_1_publisher_site;claimReview_1_url;claimReview_1_title;claimReview_1_reviewDate;claimReview_1_textualRating;claimReview_1_languageCode;claimReview_2_publisher_name;claimReview_2_publisher_site;claimReview_2_url;claimReview_2_title;claimReview_2_reviewDate;claimReview_2_textualRating;claimReview_2_languageCode;claimReview_3_publisher_name;claimReview_3_publisher_site;claimReview_3_url;claimReview_3_title;claimReview_3_reviewDate;claimReview_3_textualRating;claimReview_3_languageCode
WHO advisory asks people not to consume bakery items as they get contaminated by coronavirus easily.;Social media users.;2020-03-28T00:00:00Z;India Today;indiatoday.in;https://www.indiatoday.in/fact-check/story/who-never-asked-people-avoid-bakery-items-due-to-coronavirus-1661076-2020-03-29;Fact Check: WHO never asked people to avoid bakery items due to ...;2020-03-29T00:00:00Z;Mostly false;en;;;;;;;;;;;;;;;;;;;;;
Por qué en África no hay coronavirus? porque ahí no hay dinero y no pueden endeudarse con el Fondo Monetario Internacional;;2020-03-29T15:54:43Z;Animal Político;animalpolitico.com;https://www.animalpolitico.com/elsabueso/africa-falso-coronavirus/;¿En África no hay coronavirus? Eso es falso, sí hay casos en ese ...;2020-03-29T00:00:00Z;Falso;es;;;;;;;;;;;;;;;;;;;;;
Coronavírus: Após estudo realizado nos Estados Unidos, pesquisadores afirmam: “Pessoas que fazem uso da maconha, estão imunes ao Covid-19.”.;Mensagem em redes sociais;;Boatos.org;boatos.org;https://www.boatos.org/saude/pessoas-usam-maconha-imunes-novo-coronavirus.html;Pessoas que usam maconha estão imunes ao novo coronavírus (Covid-19);2020-03-21T00:00:00Z;Falso;pt;;;;;;;;;;;;;;;;;;;;;
Janta Curfew of 14 hours will break the cycle of infection because coronavirus dies in 12 hours;Social Media;2016-06-20T00:00:00Z;Alt News;altnews.in;https://www.altnews.in/social-distancing-is-imperative-but-14-hour-janta-curfew-will-not-break-the-cycle-of-infection/;Social distancing is imperative but 14-hour 'Janta curfew' will not break the cycle of infection;2020-03-21T00:00:00Z;False;en;;;;;;;;;;;;;;;;;;;;;
Deutschland debattiert vor dem Hintergrund des sich ausbreitenden Coronavirus auch über Ausgangssperren, einige Städte haben diese schon verhängt. Nun wurde eine Sprachnachricht über Messengerdienste verbreitet, auch in Chemnitz habe der Stadtrat eine solche Maßnahme für die sächsische Großstadt ab 23. März beschlossen. Die Aufnahme stammt allem Anschein nach vom 19. März.;Siegfried Dold;2020-03-20T00:00:00Z;Presseportal;presseportal.de;https://www.presseportal.de/pm/133833/4553557;Sprachnachricht über Ausgangssperre in Chemnitz ist ein Fake;2020-03-21T00:00:00Z;Es gab gar keine Stadtratssitzung. Die Stadt und auch die angebliche Quelle - die AfD-Stadtratsfraktion - bezeichnen die Aussage als Falschbehauptung.;de;;;;;;;;;;;;;;;;;;;;;
El eliminador de olores Glade elimina al nuevo coronavirus desde antes de su aparición;Varias fuentes;2020-03-13T00:00:00Z;AFP Factual;factual.afp.com;https://factual.afp.com/el-producto-glade-dice-que-es-eficaz-contra-el-coronavirus-pero-no-se-refiere-la-cepa-actual-del;El producto Glade dice que es eficaz contra el coronavirus, pero no se refiere a la cepa actual del COVID-19;2020-03-20T23:33:00Z;Engañoso;es;;;;;;;;;;;;;;;;;;;;;
Janta curfew will break the chain of coronavirus spread and see reduction of 40 per cent cases.;Social media users;2020-03-21T00:00:00Z;India Today;indiatoday.in;https://www.indiatoday.in/fact-check/story/social-media-users-give-misleading-twist-pm-modi-janta-curfew-1658195-2020-03-21;Fact Check: Social media users give misleading twist to PM Modi's concept of 'Janta curfew';2020-03-21T00:00:00Z;Half true;en;;;;;;;;;;;;;;;;;;;;;
Gunman shooting down people in China during coronavirus;Social Media;2016-06-20T00:00:00Z;Alt News;altnews.in;https://www.altnews.in/old-video-of-counter-terrorism-mock-drill-at-singapore-airport-viral-with-coronavirus-spin/;Old video of counter-terrorism mock drill at Singapore airport viral with coronavirus spin;2020-03-21T00:00:00Z;False;en;;;;;;;;;;;;;;;;;;;;;
कोरोना को खत्म करने के लिए हवा में से दवाई का छिड़काव किया जाएगा;सोशल मीडिया यूज़र्स;2016-06-20T00:00:00Z;Alt News;altnews.in;https://www.altnews.in/hindi/no-medicine-will-be-sprayed-in-the-air-to-kill-coronavirus-fake-message-viral/;कोरोना वायरस को ख़त्म करने के लिए हवा में दवा का कोई छिड़काव नहीं किया जाएगा;2020-03-21T00:00:00Z;False;hi;;;;;;;;;;;;;;;;;;;;;
Deutschland debattiert vor dem Hintergrund des sich ausbreitenden Coronavirus auch über Ausgangssperren, einige Städte haben diese schon verhängt. Nun wurde eine Sprachnachricht über Messengerdienste verbreitet, auch in Chemnitz habe der Stadtrat eine solche Maßnahme für die sächsische Großstadt ab 23. März beschlossen. Die Aufnahme stammt allem Anschein nach vom 19. März.;Jochen Jobo Bonitz;2020-03-20T00:00:00Z;Presseportal;presseportal.de;https://www.presseportal.de/pm/133833/4553557;Sprachnachricht über Ausgangssperre in Chemnitz ist ein Fake;2020-03-21T00:00:00Z;Es gab gar keine Stadtratssitzung. Die Stadt und auch die angebliche Quelle - die AfD-Stadtratsfraktion - bezeichnen die Aussage als Falschbehauptung.;de;;;;;;;;;;;;;;;;;;;;;
Δεν υπάρχει πανδημία κορωνοϊού στην Ιταλία, αλλά οι θάνατοι οφείλονται στην κοινή γρίπη - μας το κρύβουν.;viral Facebook post;2020-03-20T00:00:00Z;Ellinika Hoaxes;ellinikahoaxes.gr;https://www.ellinikahoaxes.gr/2020/03/21/bergamo-video-not-fake/;"Συνωμοσιολογικό κείμενο από ""Ελληνίδα στην Ιταλία"" γίνεται viral στο Facebook";2020-03-21T00:00:00Z;Ψευδές;el;;;;;;;;;;;;;;;;;;;;;
Gobierno de Querétaro establece prohibición de funerales por defunciones por el nuevo coronavirus y sanciones para personas que conozcan de contagios y no alerten a las autoridades.;;2020-03-21T16:44:20Z;Animal Político;animalpolitico.com;https://www.animalpolitico.com/elsabueso/verdadero-velorios-sanciones-queretaro-covid-19/;Verdadero que el Gobierno de Querétaro prohibió velar a fallecidos por Covid-19;2020-03-21T00:00:00Z;Verdadero;es;;;;;;;;;;;;;;;;;;;;;
[SALAH] Video “Sholat Jum’atan di China menjadi lautan manusia, orang Islam di Wuhan tidak Satupun yang kena virus corona”;;;Cekfakta;cekfakta.com;https://cekfakta.com/focus/3721;[SALAH] Video “Sholat Jum'atan di China menjadi lautan manusia, orang Islam di Wuhan tidak Satupun yang kena virus corona”;2020-03-21T00:00:00Z;2 [False Context];id;;;;;;;;;;;;;;;;;;;;;
Zimbabwe announced a positive case of coronavirus after the World Health Organisation (WHO) announced that all countries with confirmed cases of Covid-19 would get US$500 million each;Viral social media post;;ZimFact;zimfact.org;https://zimfact.org/no-zimbabwe-did-not-announce-covid-19-case-after-who-pledged-us500m/;No, Zimbabwe did not announce COVID-19 case after WHO pledged US$500m;2020-03-21T00:00:00Z;False. The WHO has made no such disbursement;en;;;;;;;;;;;;;;;;;;;;;
Passengers infected with coronavirus on Ethiopian Airlines flight from Italy to Addis Ababa airport;Social Media;2016-06-20T00:00:00Z;Alt News;altnews.in;https://www.altnews.in/hostage-rescue-drill-video-at-senegal-airport-viral-with-coronavirus-spin/;Hostage rescue drill video at Senegal airport viral with coronavirus spin;2020-03-21T00:00:00Z;False;en;;;;;;;;;;;;;;;;;;;;;
Ramdev drank cow urine in high amounts to avoid the coronavirus and as a result, his condition worsened.;Social Media;2016-06-20T00:00:00Z;Alt News;altnews.in;https://www.altnews.in/fact-check-ramdev-coronavirus-cow-urine/;Old image shared as Ramdev overdosed on cow urine to avoid coronavirus infection;2020-03-21T00:00:00Z;False;en;;;;;;;;;;;;;;;;;;;;;
"""इटली से अदिस अबाबा जाने वाली फ्लाइट"" में कोरोना वायरस से संक्रमित लोग";सोशल मीडिया यूज़र्स;2016-06-20T00:00:00Z;Alt News;altnews.in;https://www.altnews.in/hindi/hostage-rescue-drill-video-at-senegal-airport-viral-with-coronavirus-spin/;कोरोना वायरस : सेनेगल एयरपोर्ट पर हॉस्टेज रेस्क्यू ड्रिल का वीडियो कोरोना वायरस पीड़ितों का बताकर शेयर;2020-03-21T00:00:00Z;False;hi;;;;;;;;;;;;;;;;;;;;;
Coronavirus can live only up to 12 hours on any surface;SOCIAL MEDIA POST;2020-03-20T00:00:00Z;FACTLY;factly.in;https://factly.in/coronavirus-sars-cov-2-can-be-stable-on-some-surfaces-like-plastic-and-stainless-steel-for-up-to-72-hours-3-days/;Coronavirus (SARS-CoV-2) can be stable on some surfaces (like plastic and stainless steel) for up to 72 hours (3 days);2020-03-21T00:00:00Z;FALSE;en;;;;;;;;;;;;;;;;;;;;;
Video shows corpses of dozens of victims of the novel Coronavirus outbreak in body bags in Italy.;Social Media users;2020-03-20T22:08:25Z;Boom;boomlive.in;https://www.boomlive.in/world/coronavirus/video-from-iran-shared-as-body-bags-of-coronavirus-victims-in-italy-7298;Video From Iran Shared As Body Bags Of Coronavirus Victims In Italy;2020-03-20T22:08:25Z;False;en;;;;;;;;;;;;;;;;;;;;;
15 cases of coronavirus have been linked to Metrotown mall in BC;Multiple sources;;AFP Fact Check;factcheck.afp.com;https://factcheck.afp.com/whatsapp-message-falsely-links-bc-mall-covid-19-outbreak;WhatsApp message falsely links BC mall to COVID-19 outbreak;2020-03-20T21:18:00Z;False;en;;;;;;;;;;;;;;;;;;;;;
Ministras socialistas Celaá y Valerio llevan guantes en la manifestación del 8M en plena epidemia de coronavirus;Varias fuentes;2020-03-10T00:00:00Z;AFP Factual;factual.afp.com;https://factual.afp.com/el-uso-de-guantes-morados-en-manifestaciones-feministas-se-vincula-la-lucha-contra-la-violencia-de;El uso de guantes morados en manifestaciones feministas se vincula a la lucha contra la violencia de género;2020-03-20T21:06:00Z;Engañoso;es;;;;;;;;;;;;;;;;;;;;;
Sabe onde já tem vacina do coronavírus? Em Cuba.;Várias fontes;2020-03-11T00:00:00Z;Checamos;checamos.afp.com;https://checamos.afp.com/o-antiviral-cubano-interferon-alfa-2b-esta-sendo-usado-na-china-para-tratar-pacientes-da-covid-19;O antiviral cubano Interferon Alfa 2B está sendo usado na China para tratar pacientes da COVID-19, mas não é uma vacina nem a cura;2020-03-20T20:57:00Z;Enganoso;pt;;;;;;;;;;;;;;;;;;;;;
Esta imagem mostra uma redução na poluição devido à quarentena imposta para reduzir o contágio do novo coronavírus;Várias fontes;2020-03-18T00:00:00Z;Checamos;checamos.afp.com;https://checamos.afp.com/essas-imagens-mostram-variacao-da-poluicao-em-pequim-antes-e-depois-da-quarentena-decretada-em-razao;Essas imagens mostram variação da poluição em Pequim antes e depois da quarentena decretada em razão do novo coronavírus;2020-03-20T20:45:00Z;Verdadeiro;pt;;;;;;;;;;;;;;;;;;;;;
El nuevo coronavirus fue creado en el Instituto Pasteur;Varias fuentes;2020-03-18T00:00:00Z;AFP Factual;factual.afp.com;https://factual.afp.com/el-nuevo-coronavirus-no-fue-patentado-por-el-instituto-pasteur;El nuevo coronavirus no fue patentado por el Instituto Pasteur;2020-03-20T19:33:00Z;Falso;es;;;;;;;;;;;;;;;;;;;;;
"An image shared thousands of times on Facebook purports to be evidence that Israel has developed a vaccine for the novel coronavirus. The claim is misleading; the image used to illustrate a vial of the new drug is originally a stock picture while the MIGAL Research Institute in Israel, despite having a head start, continues to work on a vaccine for COVID-19.";Multiple authors;2020-03-16T00:00:00Z;AFP Fact Check;factcheck.afp.com;https://factcheck.afp.com/scientists-israel-are-still-working-developing-vaccine-covid-19;Scientists in Israel are still working on developing a vaccine for COVID-19;2020-03-20T19:18:00Z;Misleading;en;;;;;;;;;;;;;;;;;;;;;
Receita de álcool em gel caseiro contra coronavírus;Boatos de redes sociais;2020-03-20T19:34:27Z;Política - Estadão;politica.estadao.com.br;https://politica.estadao.com.br/blogs/estadao-verifica/receitas-de-alcool-gel-caseiro-nao-sao-eficazes-contra-coronavirus-e-podem-ser-perigosas/;Receitas de álcool em gel caseiro não são eficazes contra coronavírus e podem ser perigosas;2020-03-20T19:34:27Z;Falso;pt;;;;;;;;;;;;;;;;;;;;;
V čase šíriaceho sa koronavírus sa cez Slovensko premávajú americké tanky;;2020-03-20T00:00:00Z;Fakty - AFP.com;fakty.afp.com;https://fakty.afp.com/nie-americke-tanky-sa-nepremavali-slovenskym-uzemim-pocas-koronavirusovej-epidemie;Nie, americké tanky sa nepremávali slovenským územím počas koronavírusovej epidémie.;2020-03-20T19:09:00Z;Nepravda;sk;;;;;;;;;;;;;;;;;;;;;
The World Health Organization “offered the [coronavirus] testing kits that they have available” but “we refused them.”;Joe Biden;2020-03-15T00:00:00Z;FactCheck.org;factcheck.org;https://www.factcheck.org/2020/03/biden-trump-wrong-about-who-coronavirus-tests/;Biden, Trump Wrong About WHO Coronavirus Tests;2020-03-20T19:38:20Z;False;en;;;;;;;;;;;;;;;;;;;;;
"The World Health Organization test for the new coronavirus ""was a bad test.""";Donald Trump;2020-03-17T00:00:00Z;FactCheck.org;factcheck.org;https://www.factcheck.org/2020/03/biden-trump-wrong-about-who-coronavirus-tests/;Biden, Trump Wrong About WHO Coronavirus Tests;2020-03-20T19:38:20Z;False;en;;;;;;;;;;;;;;;;;;;;;
Wassertrinken und Gurgeln hilft gegen das Coronavirus;Wolfgang Herl;2020-03-16T00:00:00Z;Correctiv;correctiv.org;https://correctiv.org/faktencheck/2020/03/20/wassertrinken-und-gurgeln-halten-das-coronavirus-nicht-auf/;Wassertrinken und Gurgeln halten das Coronavirus nicht auf;2020-03-20T18:31:43Z;Falsch. Wassertrinken und Gurgeln helfen nicht gegen das Coronavirus.;de;;;;;;;;;;;;;;;;;;;;;
El coronavirus es como una gripa pero con mayor compromiso pulmonar;;;ColombiaCheck;colombiacheck.com;https://colombiacheck.com/chequeos/covid-19-si-tiene-sintomas-similares-la-gripa-pero-es-mucho-mas-contagiosa;Covid-19 sí tiene síntomas similares a la gripa, pero es mucho más contagiosa;2020-03-20T18:52:09Z;Verdadero pero...;es;;;;;;;;;;;;;;;;;;;;;
Starbucks is giving away $100 coupons for use in its cafes during the coronavirus pandemic.;;;Snopes.com;snopes.com;https://www.snopes.com/fact-check/starbucks-coupon-scam/;Is Starbucks Offering $100 Coupons During the COVID-19 Pandemic?;2020-03-20T17:22:00Z;Scam;en;;;;;;;;;;;;;;;;;;;;;
Coronavirus in Italien: Keiner ist gestorben;Giovanni Alaimo;2020-03-15T00:00:00Z;Correctiv;correctiv.org;https://correctiv.org/faktencheck/2020/03/20/dieses-video-interview-eines-arztes-aus-italien-ist-von-februar-und-enthaelt-veraltete-zahlen/;Dieses Video-Interview eines Arztes aus Italien ist von Februar und enthält veraltete Zahlen;2020-03-20T17:27:08Z;Größtenteils falsch. Das Interview wurde schon Ende Februar aufgezeichnet.;de;;;;;;;;;;;;;;;;;;;;;
Le gouvernement décrété une année blanche pour les élèves de RDC à cause du coronavirus;Multiples sources;2020-03-19T00:00:00Z;Factuel;factuel.afp.com;https://factuel.afp.com/non-le-gouvernement-de-rdc-na-pas-decrete-une-annee-blanche-dans-les-ecoles-cause-du-coronavirus;Non, le gouvernement de RDC n’a pas décrété une “année blanche” dans les écoles à cause du coronavirus;2020-03-20T17:22:00Z;le gouvernement de RDC n’a pas décrété une “année blanche” dans les écoles;fr;;;;;;;;;;;;;;;;;;;;;
Estas imagens mostram a redução da poluição no mundo em decorrência do novo coronavírus;Várias fontes;2020-03-18T00:00:00Z;Checamos;checamos.afp.com;https://checamos.afp.com/nem-todas-estas-imagens-tem-relacao-com-reducao-da-poluicao-no-mundo-em-decorrencia-da-pandemia-de;Nem todas estas imagens tem relação com a redução da poluição no mundo em decorrência da pandemia de coronavírus;2020-03-20T17:49:00Z;Enganoso;pt;;;;;;;;;;;;;;;;;;;;;
Corona: Einreisestopps in EU sollen nicht für Asylbewerber gelten;Philosophia Perennis;2020-03-17T00:00:00Z;Correctiv;correctiv.org;https://correctiv.org/faktencheck/2020/03/20/coronavirus-ja-asylbewerber-sind-vom-einreisestopp-ausgenommen-sie-sollen-aber-getestet-werden/;Coronavirus: Ja, Asylbewerber sind vom Einreisestopp ausgenommen – sie sollen aber getestet werden;2020-03-20T16:39:45Z;Teilweise falsch. Asylbewerber dürfen unter bestimmten Umständen weiter einreisen, sollen aber auch mehrfach gesundheitlich durchgecheckt werden.;de;;;;;;;;;;;;;;;;;;;;;
